Playlist,Curator,Followers,28-Day Change,28-Day Add,Genres,Personalized,Track Age,Playlist Updated,Playlist ID,Playlist Url,Spotify Playlist ID,Spotify Playlist URL,Curator ID,Curator URL,Spotify Curator ID,Spotify Curator URL
Sadstation ®,i3pacheco,32.24K,-71,0%,"Hip-Hop/Rap, Pop, Alternative",No,catalogue,"Jan 11, 2023",1737456,/playlist/spotify?id=1737456,1MmRXLk7tZWd7UwvRTCVBn,https://open.spotify.com/user/rodrigosight/playlist/1MmRXLk7tZWd7UwvRTCVBn,230996,/curator/spotify?id=1737456,rodrigosight,https://open.spotify.com/user/rodrigosight
Hiphop Lift Up,Walk With Session,32.24K,0,0%,"Hip-Hop/Rap, Pop, R&B/Soul",No,mixed,"Mar 08, 2022",9511403,/playlist/spotify?id=9511403,31mdKWMFzzUnJFZveLZOBc,https://open.spotify.com/user/z0vqmuwbfjgvqx5u8h4cp4ak8/playlist/31mdKWMFzzUnJFZveLZOBc,20394795,/curator/spotify?id=9511403,z0vqmuwbfjgvqx5u8h4cp4ak8,https://open.spotify.com/user/z0vqmuwbfjgvqx5u8h4cp4ak8
NIMO - MOONBOY,Nimo,32.24K,-102,0%,Hip-Hop/Rap,No,catalogue,"Dec 18, 2022",2428359,/playlist/spotify?id=2428359,2XK3sxGmegK8qShBddruhB,https://open.spotify.com/user/1lkwdkmkj7phlpb23i1cje0sg/playlist/2XK3sxGmegK8qShBddruhB,14495444,/curator/spotify?id=2428359,1lkwdkmkj7phlpb23i1cje0sg,https://open.spotify.com/user/1lkwdkmkj7phlpb23i1cje0sg
Girls Gym Playlist💗,Jenny,32.23K,-324,0%,"Pop, Hip-Hop/Rap, R&B/Soul",No,catalogue,"Dec 23, 2022",9530119,/playlist/spotify?id=9530119,2YHJIXWzz0VQwvQGkcRVhx,https://open.spotify.com/user/6xrnkzf4y22f17iix048ww3y6/playlist/2YHJIXWzz0VQwvQGkcRVhx,20408857,/curator/spotify?id=9530119,6xrnkzf4y22f17iix048ww3y6,https://open.spotify.com/user/6xrnkzf4y22f17iix048ww3y6
Chilled Cow - ChilledCow - Lofi Girl - lofi hip hop music - beats to relax/study to...\t\t\t\t\t\t\t\t,Lo-Fi Vibes,32.22K,643,12%,"Electronic, Hip-Hop/Rap, Jazz",No,mixed,"Jan 11, 2023",2039077,/playlist/spotify?id=2039077,3vXUEGi4ip1EhI9OtdgdCy,https://open.spotify.com/user/i4houm9v2ctac7kk3bc0g5mwj/playlist/3vXUEGi4ip1EhI9OtdgdCy,340787,/curator/spotify?id=2039077,i4houm9v2ctac7kk3bc0g5mwj,https://open.spotify.com/user/i4houm9v2ctac7kk3bc0g5mwj
Unnamed Playlist,playlist chidas,32.21K,-116,0%,"Hip-Hop/Rap, Latin Hip-Hop/Rap, Latin",No,catalogue,"Jan 15, 2022",4199148,/playlist/spotify?id=4199148,0HyKneLK7jqMxYNFTx7aRv,https://open.spotify.com/user/hyz8ddw2boevv7f7qxxslg9fw/playlist/0HyKneLK7jqMxYNFTx7aRv,16037979,/curator/spotify?id=4199148,hyz8ddw2boevv7f7qxxslg9fw,https://open.spotify.com/user/hyz8ddw2boevv7f7qxxslg9fw
Bonnaroo 2021,Topsify US,32.21K,0,0%,"Alternative, Hip-Hop/Rap, Pop",No,catalogue,"Aug 19, 2021",7760,/playlist/spotify?id=7760,61JldNcnHtHyZG8n6SzEKR,https://open.spotify.com/user/warnermusicus/playlist/61JldNcnHtHyZG8n6SzEKR,142207,/curator/spotify?id=7760,warnermusicus,https://open.spotify.com/user/warnermusicus
Pineapple StormTV,Malak,32.20K,-105,0%,"Hip-Hop/Rap, Latin Hip-Hop/Rap, Pop",No,catalogue,"Jan 13, 2023",1899059,/playlist/spotify?id=1899059,15nHKheoUlCacMvw2kPUnz,https://open.spotify.com/user/12166500548/playlist/15nHKheoUlCacMvw2kPUnz,228280,/curator/spotify?id=1899059,12166500548,https://open.spotify.com/user/12166500548
Uuden suomalaisen musiikin lista,Spotify,32.20K,342,99%,"Hip-Hop/Rap, Pop, Rock",No,frontline,"Jan 20, 2023",1667108,/playlist/spotify?id=1667108,37i9dQZF1DX8txPsVVyl0W,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX8txPsVVyl0W,2,/curator/spotify?id=1667108,spotify,https://open.spotify.com/user/spotify
triple j's Hottest 100 2017,triple j,32.20K,-30,0%,"Alternative, Hip-Hop/Rap, Pop",No,catalogue,"Apr 07, 2021",1698750,/playlist/spotify?id=1698750,5vSiOmiS1UflyJkPBfMvqP,https://open.spotify.com/user/triple.j.abc/playlist/5vSiOmiS1UflyJkPBfMvqP,139334,/curator/spotify?id=1698750,triple.j.abc,https://open.spotify.com/user/triple.j.abc
Rap Italia,Suono Italiano,32.20K,8214,0%,"Hip-Hop/Rap, Pop, Rock",No,frontline,"Nov 18, 2022",15558418,/playlist/spotify?id=15558418,3mRcW7FP2ha0NDJIfleRlx,https://open.spotify.com/user/3152vdan2fasbymo64xdbonpg4ny/playlist/3mRcW7FP2ha0NDJIfleRlx,23910656,/curator/spotify?id=15558418,3152vdan2fasbymo64xdbonpg4ny,https://open.spotify.com/user/3152vdan2fasbymo64xdbonpg4ny
WOOOOO,Sapnap,32.19K,195,9%,"Hip-Hop/Rap, Pop, R&B/Soul",No,catalogue,"Jan 20, 2023",2435606,/playlist/spotify?id=2435606,1pOl1TkrXU3d3YRWDdfsjG,https://open.spotify.com/user/5sfxvhrh9xgv7v9vp0r5slngs/playlist/1pOl1TkrXU3d3YRWDdfsjG,14492406,/curator/spotify?id=2435606,5sfxvhrh9xgv7v9vp0r5slngs,https://open.spotify.com/user/5sfxvhrh9xgv7v9vp0r5slngs
one POPsicle please,LazyFrenzy,32.17K,839,74%,"Pop, R&B/Soul, Hip-Hop/Rap",No,frontline,"Jan 19, 2023",2296931,/playlist/spotify?id=2296931,2sNDlPabW2GUpR7DMy9YpG,https://open.spotify.com/user/dbgkpwuxwg4q39w0ze1200ssz/playlist/2sNDlPabW2GUpR7DMy9YpG,330275,/curator/spotify?id=2296931,dbgkpwuxwg4q39w0ze1200ssz,https://open.spotify.com/user/dbgkpwuxwg4q39w0ze1200ssz
im at the gym i cant talk (female rap),David Welch,32.16K,-182,0%,"Hip-Hop/Rap, Pop, Latin Hip-Hop/Rap",No,catalogue,"Mar 05, 2022",2287268,/playlist/spotify?id=2287268,1bPeOJfG8WrfYSUt2rnh6L,https://open.spotify.com/user/109tf4cr4k1tlpk2m1wxim9u9/playlist/1bPeOJfG8WrfYSUt2rnh6L,358277,/curator/spotify?id=2287268,109tf4cr4k1tlpk2m1wxim9u9,https://open.spotify.com/user/109tf4cr4k1tlpk2m1wxim9u9
"Rap Tracker ",Virtual Top,32.16K,0,0%,"Hip-Hop/Rap, Rock, Pop",No,mixed,"Mar 08, 2022",9413309,/playlist/spotify?id=9413309,6IsXnEF5stVQM3Df27McCp,https://open.spotify.com/user/lv41klp31ububhfrt6et7ocnm/playlist/6IsXnEF5stVQM3Df27McCp,20320470,/curator/spotify?id=9413309,lv41klp31ububhfrt6et7ocnm,https://open.spotify.com/user/lv41klp31ububhfrt6et7ocnm
Money Gang,Bryan Scott,32.15K,0,0%,"Hip-Hop/Rap, R&B/Soul, Pop",No,frontline,"Jan 22, 2022",8897727,/playlist/spotify?id=8897727,4i8SLMw30qM1mYfvfRzj7Z,https://open.spotify.com/user/auj2162r1g0xcaf3shg145vt1/playlist/4i8SLMw30qM1mYfvfRzj7Z,19609569,/curator/spotify?id=8897727,auj2162r1g0xcaf3shg145vt1,https://open.spotify.com/user/auj2162r1g0xcaf3shg145vt1
Japanese Lofi Hip Hop/Chillhop,Tokyo Tapes,32.15K,-113,100%,"Hip-Hop/Rap, Instrumental, Electronic",No,mixed,"Jan 20, 2023",2092688,/playlist/spotify?id=2092688,7IbCA06xBYB0P6InqMV7jC,https://open.spotify.com/user/dn126saxzj654qk9yf82ozahr/playlist/7IbCA06xBYB0P6InqMV7jC,375553,/curator/spotify?id=2092688,dn126saxzj654qk9yf82ozahr,https://open.spotify.com/user/dn126saxzj654qk9yf82ozahr
SAD RAP,Boosted Sounds,32.15K,-31,0%,"Hip-Hop/Rap, Pop, Alternative",No,frontline,"Aug 27, 2022",2265372,/playlist/spotify?id=2265372,3sTK47fwaGGHx9UK0wuGws,https://open.spotify.com/user/7ygaix9xced9di7tq018xr65m/playlist/3sTK47fwaGGHx9UK0wuGws,1591102,/curator/spotify?id=2265372,7ygaix9xced9di7tq018xr65m,https://open.spotify.com/user/7ygaix9xced9di7tq018xr65m
"Hiphop Trace ",Yeehaw Hiphop,32.14K,0,0%,"Hip-Hop/Rap, Soundtracks, Rock",No,mixed,"Mar 15, 2022",9395688,/playlist/spotify?id=9395688,7wMhb2bCnmmBZw0nIc45vh,https://open.spotify.com/user/rdzvd2a3sfwoa0hjlhbwaovq2/playlist/7wMhb2bCnmmBZw0nIc45vh,20306819,/curator/spotify?id=9395688,rdzvd2a3sfwoa0hjlhbwaovq2,https://open.spotify.com/user/rdzvd2a3sfwoa0hjlhbwaovq2
Most Poppin',Hometown Heroes,32.14K,0,0%,"Hip-Hop/Rap, Alternative, R&B/Soul",No,mixed,"Sep 28, 2022",14040866,/playlist/spotify?id=14040866,51c0EDA2ogVOotWvf4XCN5,https://open.spotify.com/user/312aj54iazob4wg2znhofp546z7m/playlist/51c0EDA2ogVOotWvf4XCN5,22914732,/curator/spotify?id=14040866,312aj54iazob4wg2znhofp546z7m,https://open.spotify.com/user/312aj54iazob4wg2znhofp546z7m
Hits Reggaeton,Alvaro Torres,32.14K,0,0%,"Latin, Pop, Hip-Hop/Rap",No,frontline,"May 24, 2022",9523669,/playlist/spotify?id=9523669,7lqZLC8Weja8tzLpGja3Ht,https://open.spotify.com/user/q2owpd5tc4q2xkvbboazg6dd7/playlist/7lqZLC8Weja8tzLpGja3Ht,19611409,/curator/spotify?id=9523669,q2owpd5tc4q2xkvbboazg6dd7,https://open.spotify.com/user/q2owpd5tc4q2xkvbboazg6dd7
Unnamed Playlist,Ignatious Pop 1,32.13K,-69,0%,"Hip-Hop/Rap, R&B/Soul, Pop",No,catalogue,"Jan 11, 2023",1644751,/playlist/spotify?id=1644751,7c0nRGVKSKa2ohUdzMJ6R9,https://open.spotify.com/user/g0u1d1e1/playlist/7c0nRGVKSKa2ohUdzMJ6R9,82760,/curator/spotify?id=1644751,g0u1d1e1,https://open.spotify.com/user/g0u1d1e1
ALL TIME FAVORITES,squishymuffinz,32.11K,-101,0%,"Hip-Hop/Rap, R&B/Soul, Pop",No,catalogue,"Jan 11, 2023",1888082,/playlist/spotify?id=1888082,6mkG7zTAa2W3canPUmIg4M,https://open.spotify.com/user/squishymuffinz/playlist/6mkG7zTAa2W3canPUmIg4M,262201,/curator/spotify?id=1888082,squishymuffinz,https://open.spotify.com/user/squishymuffinz
Lowlands Festival 2019 [official],Lowlands Festival [official],32.11K,-76,0%,"Alternative, Electronic, Hip-Hop/Rap",No,catalogue,"Jan 10, 2023",1759753,/playlist/spotify?id=1759753,1JvkJkoh69oAadYYL72Vy3,https://open.spotify.com/user/lowlands_festival/playlist/1JvkJkoh69oAadYYL72Vy3,105460,/curator/spotify?id=1759753,lowlands_festival,https://open.spotify.com/user/lowlands_festival
JBG 3 – Jung Brutal Gutaussehend 3  – Kollegah & Farid Bang + JBG3 Bonus EP,Julian,32.11K,-140,0%,Hip-Hop/Rap,No,catalogue,"Apr 22, 2022",2415661,/playlist/spotify?id=2415661,796qhZcTMXWVcRcKsGrL8s,https://open.spotify.com/user/1125214625/playlist/796qhZcTMXWVcRcKsGrL8s,14485259,/curator/spotify?id=2415661,1125214625,https://open.spotify.com/user/1125214625
Pop Rap,Top Shelf.,32.11K,0,0%,"Hip-Hop/Rap, Alternative Rap",No,mixed,"Sep 14, 2022",13120943,/playlist/spotify?id=13120943,2you2g0SmAkpPGIhz7at5X,https://open.spotify.com/user/31nd4ljscysczclaon4knrvk7hrq/playlist/2you2g0SmAkpPGIhz7at5X,22179478,/curator/spotify?id=13120943,31nd4ljscysczclaon4knrvk7hrq,https://open.spotify.com/user/31nd4ljscysczclaon4knrvk7hrq
Hip Hop Chill,Hip Hop Heroes,32.11K,49,64%,"Hip-Hop/Rap, Pop, Rock",No,catalogue,"Jan 11, 2023",93103,/playlist/spotify?id=93103,3Tx34cuH5RVYaeIvWR7NqX,https://open.spotify.com/user/hhheroes/playlist/3Tx34cuH5RVYaeIvWR7NqX,87391,/curator/spotify?id=93103,hhheroes,https://open.spotify.com/user/hhheroes
Rap Frozen,Nashville Resistance,32.10K,0,0%,"Hip-Hop/Rap, R&B/Soul, Pop",No,mixed,"Mar 08, 2022",9511401,/playlist/spotify?id=9511401,4mC8MMm0XXCyoxDlMgZROU,https://open.spotify.com/user/9kpzup5cirarpehl3hrzo0n5q/playlist/4mC8MMm0XXCyoxDlMgZROU,20394793,/curator/spotify?id=9511401,9kpzup5cirarpehl3hrzo0n5q,https://open.spotify.com/user/9kpzup5cirarpehl3hrzo0n5q
Global Hits 2022,MusicDiffusion,32.10K,3,35%,"Pop, Hip-Hop/Rap, Dance",No,frontline,"Jan 20, 2023",2014415,/playlist/spotify?id=2014415,61pS1mOMb82QxQM0j5m5V0,https://open.spotify.com/user/nw9odiqpnbpncvg2xonpnwtul/playlist/61pS1mOMb82QxQM0j5m5V0,287819,/curator/spotify?id=2014415,nw9odiqpnbpncvg2xonpnwtul,https://open.spotify.com/user/nw9odiqpnbpncvg2xonpnwtul
All The Best Pop,Pop Til You Drop,32.09K,0,0%,"Pop, Hip-Hop/Rap, R&B/Soul",No,mixed,"Oct 14, 2021",7834707,/playlist/spotify?id=7834707,1A5qEiLyawIOQciDg8X7y3,https://open.spotify.com/user/st0dryql5jfydjnteohce0gf2/playlist/1A5qEiLyawIOQciDg8X7y3,19091598,/curator/spotify?id=7834707,st0dryql5jfydjnteohce0gf2,https://open.spotify.com/user/st0dryql5jfydjnteohce0gf2
Unnamed Playlist,ALBI AJI,32.07K,-86,0%,"Hip-Hop/Rap, Electronic, Singer/Songwriter",No,mixed,"Apr 26, 2022",11882621,/playlist/spotify?id=11882621,5FtpxJyzRDIZmt12BrPlZv,https://open.spotify.com/user/312or3knqtcyeaumr4ar7wmizmby/playlist/5FtpxJyzRDIZmt12BrPlZv,20125358,/curator/spotify?id=11882621,312or3knqtcyeaumr4ar7wmizmby,https://open.spotify.com/user/312or3knqtcyeaumr4ar7wmizmby
Queen & Slim Soundtrack 2020,Vicky,32.07K,-70,0%,"R&B/Soul, Hip-Hop/Rap, Pop",No,catalogue,"Apr 07, 2021",1960403,/playlist/spotify?id=1960403,6IXgUTYhIJH3mNtqrC4ldw,https://open.spotify.com/user/biu2dkmr1v2ojx2z2fwtr24ll/playlist/6IXgUTYhIJH3mNtqrC4ldw,290918,/curator/spotify?id=1960403,biu2dkmr1v2ojx2z2fwtr24ll,https://open.spotify.com/user/biu2dkmr1v2ojx2z2fwtr24ll
Trap God,Playlists Today,32.06K,0,0%,"Hip-Hop/Rap, Reggae, Pop",No,frontline,"Jan 16, 2022",8990022,/playlist/spotify?id=8990022,0XFIfV0Oflia8ZqIWQskTJ,https://open.spotify.com/user/uhjt8l40kgc79lli19rjotxd7/playlist/0XFIfV0Oflia8ZqIWQskTJ,19844017,/curator/spotify?id=8990022,uhjt8l40kgc79lli19rjotxd7,https://open.spotify.com/user/uhjt8l40kgc79lli19rjotxd7
Lo-Fi Chill,Lo-Fi Music,32.06K,0,0%,"Hip-Hop/Rap, Electronic, R&B/Soul",No,frontline,"May 26, 2022",8840358,/playlist/spotify?id=8840358,6FGntlUNDPgryappW3EBav,https://open.spotify.com/user/73gjru7fub3fa8lv7dji7vwrd/playlist/6FGntlUNDPgryappW3EBav,19639930,/curator/spotify?id=8840358,73gjru7fub3fa8lv7dji7vwrd,https://open.spotify.com/user/73gjru7fub3fa8lv7dji7vwrd
Auf Deutsch viben,Filtr Germany,32.05K,807,100%,"Hip-Hop/Rap, Pop, Alternative",No,frontline,"Jan 14, 2023",6548,/playlist/spotify?id=6548,357fnuO2BBC7GvwKlfhfuD,https://open.spotify.com/user/playlists.germany/playlist/357fnuO2BBC7GvwKlfhfuD,121889,/curator/spotify?id=6548,playlists.germany,https://open.spotify.com/user/playlists.germany
DRIFT PHONK 2023,Sunday,32.04K,-534,61%,"Electronic, Hip-Hop/Rap, Dance",No,frontline,"Jan 13, 2023",14221963,/playlist/spotify?id=14221963,7BwdrQyaUIXPbJsAndiK9p,https://open.spotify.com/user/rix488nsvmi05oo0b5lacqrae/playlist/7BwdrQyaUIXPbJsAndiK9p,14478067,/curator/spotify?id=14221963,rix488nsvmi05oo0b5lacqrae,https://open.spotify.com/user/rix488nsvmi05oo0b5lacqrae
Upcoming New Artists,KIOL,32.04K,0,0%,"Rock, Hip-Hop/Rap, Alternative",No,catalogue,"Sep 21, 2021",7774682,/playlist/spotify?id=7774682,4gLFVMw3zuvxokkqZIPWI9,https://open.spotify.com/user/0mqattbh9fn1cpa0i7jzfcqef/playlist/4gLFVMw3zuvxokkqZIPWI9,19044087,/curator/spotify?id=7774682,0mqattbh9fn1cpa0i7jzfcqef,https://open.spotify.com/user/0mqattbh9fn1cpa0i7jzfcqef
"stray kids - all songs. ",dei,32.03K,-251,12%,"Hip-Hop/Rap, K-Pop, Pop",No,mixed,"Dec 27, 2022",2420603,/playlist/spotify?id=2420603,3OHJ0BNJOa2GCMkHkf1op2,https://open.spotify.com/user/najcute_1002/playlist/3OHJ0BNJOa2GCMkHkf1op2,14489216,/curator/spotify?id=2420603,najcute_1002,https://open.spotify.com/user/najcute_1002
Jroa Songs😂😍,llysagonzales,32.02K,36,0%,"Hip-Hop/Rap, R&B/Soul, Gangsta Rap",No,catalogue,"Mar 24, 2018",2432043,/playlist/spotify?id=2432043,4INE3FLcDlE299zYHFaD6K,https://open.spotify.com/user/llysagonzales/playlist/4INE3FLcDlE299zYHFaD6K,14498381,/curator/spotify?id=2432043,llysagonzales,https://open.spotify.com/user/llysagonzales
Soft Indie Pop,Robert1997,32.02K,0,0%,"Hip-Hop/Rap, Pop, Dance",No,mixed,"Aug 25, 2021",3719870,/playlist/spotify?id=3719870,6e0hsMcKTsuZuAlRy3yAFG,https://open.spotify.com/user/7n6op5s7nyd7o6nl65ktlnacv/playlist/6e0hsMcKTsuZuAlRy3yAFG,15355352,/curator/spotify?id=3719870,7n6op5s7nyd7o6nl65ktlnacv,https://open.spotify.com/user/7n6op5s7nyd7o6nl65ktlnacv
brent faiyaz toxic vibes,emily corne,32.01K,-242,5%,"R&B/Soul, Hip-Hop/Rap, Pop",No,mixed,"Jan 20, 2023",8474019,/playlist/spotify?id=8474019,6tK0OWkfyZNbrWGUNTWp1z,https://open.spotify.com/user/michellecorne/playlist/6tK0OWkfyZNbrWGUNTWp1z,19197904,/curator/spotify?id=8474019,michellecorne,https://open.spotify.com/user/michellecorne
11:55 - Quarantine & Chill,Liam Payne,32K,-174,0%,"Pop, Hip-Hop/Rap, R&B/Soul",No,catalogue,"Jan 02, 2023",1746375,/playlist/spotify?id=1746375,1WSsfAPNrsJuz9YwhnsTeZ,https://open.spotify.com/user/liampaynemusic/playlist/1WSsfAPNrsJuz9YwhnsTeZ,185258,/curator/spotify?id=1746375,liampaynemusic,https://open.spotify.com/user/liampaynemusic
Makeup baby💄,seydaerdogan,32K,-292,0%,"Hip-Hop/Rap, R&B/Soul, Pop",No,mixed,"Aug 13, 2022",4356507,/playlist/spotify?id=4356507,1W3WKZolMSscGwcmOSc2dm,https://open.spotify.com/user/seydaerdogaan/playlist/1W3WKZolMSscGwcmOSc2dm,16171070,/curator/spotify?id=4356507,seydaerdogaan,https://open.spotify.com/user/seydaerdogaan
Best TikTok Songs 2019 - 2022,The Vibe Guide,32K,2427,3%,"Pop, Hip-Hop/Rap, R&B/Soul",No,mixed,"Jan 01, 2023",1760369,/playlist/spotify?id=1760369,1H3AmBXPtLgPOwwf1WvUYb,https://open.spotify.com/user/thevibeguide/playlist/1H3AmBXPtLgPOwwf1WvUYb,146861,/curator/spotify?id=1760369,thevibeguide,https://open.spotify.com/user/thevibeguide
Juice,tarikcelij,31.97K,2099,0%,"Hip-Hop/Rap, R&B/Soul, Latin Hip-Hop/Rap",No,catalogue,"Jun 01, 2022",12166153,/playlist/spotify?id=12166153,0laMrcolUwpmCxpNdSvjmI,https://open.spotify.com/user/tarikcelij/playlist/0laMrcolUwpmCxpNdSvjmI,16608255,/curator/spotify?id=12166153,tarikcelij,https://open.spotify.com/user/tarikcelij
Studeren Lo-Fi,Spotify,31.97K,59,100%,"Hip-Hop/Rap, Electronic, Ambient",No,mixed,"Jan 20, 2023",987205,/playlist/spotify?id=987205,37i9dQZF1DWVRrbkzYIlbi,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWVRrbkzYIlbi,2,/curator/spotify?id=987205,spotify,https://open.spotify.com/user/spotify
Party music,Ann Katheryn Fadal,31.97K,-33,0%,"Hip-Hop/Rap, R&B/Soul, Pop",No,catalogue,"Jan 11, 2023",542428,/playlist/spotify?id=542428,5cL5lZ4g2c5xYQI3h9izfU,https://open.spotify.com/user/1267805201/playlist/5cL5lZ4g2c5xYQI3h9izfU,37925,/curator/spotify?id=542428,1267805201,https://open.spotify.com/user/1267805201
EDM Workout Mix 2020,faircolv21,31.96K,0,0%,"Dance, Electronic, Hip-Hop/Rap",No,catalogue,"Jan 02, 2021",1934354,/playlist/spotify?id=1934354,0noSZ9s3roeGJVUbiw5Gpt,https://open.spotify.com/user/meg70mxiz6ebgqyg4zqlxnihg/playlist/0noSZ9s3roeGJVUbiw5Gpt,296390,/curator/spotify?id=1934354,meg70mxiz6ebgqyg4zqlxnihg,https://open.spotify.com/user/meg70mxiz6ebgqyg4zqlxnihg
badmómzjay RED SHIT,badmómzjay,31.96K,340,3%,Hip-Hop/Rap,No,mixed,"Jan 13, 2023",2272584,/playlist/spotify?id=2272584,08UCmcZzBTOaP6eAi2MfJ3,https://open.spotify.com/user/pu7ph0teyz4om3vna33bbpgu4/playlist/08UCmcZzBTOaP6eAi2MfJ3,2520975,/curator/spotify?id=2272584,pu7ph0teyz4om3vna33bbpgu4,https://open.spotify.com/user/pu7ph0teyz4om3vna33bbpgu4
I wanna f*ck you slow with the lights on,Lukas Benner,31.95K,931,0%,"R&B/Soul, Rock, Hip-Hop/Rap",No,catalogue,"Jan 13, 2023",2464972,/playlist/spotify?id=2464972,4vrfrmbaavmKkTF5GxSOdk,https://open.spotify.com/user/21inqekbledaywrghsyoiyhcy/playlist/4vrfrmbaavmKkTF5GxSOdk,14525952,/curator/spotify?id=2464972,21inqekbledaywrghsyoiyhcy,https://open.spotify.com/user/21inqekbledaywrghsyoiyhcy
HOT MUSIC 2021,PLUG NETWORK,31.95K,0,0%,"Hip-Hop/Rap, R&B/Soul, Dance",No,mixed,"Aug 15, 2021",4789614,/playlist/spotify?id=4789614,2g73jMMuql5GdzQ0b2TJ3b,https://open.spotify.com/user/rtbgk4rbxkutxj32omzqcatr9/playlist/2g73jMMuql5GdzQ0b2TJ3b,16315642,/curator/spotify?id=4789614,rtbgk4rbxkutxj32omzqcatr9,https://open.spotify.com/user/rtbgk4rbxkutxj32omzqcatr9
Pop Viral 2022,deal.ita,31.94K,0,0%,"Pop, Hip-Hop/Rap, Alternative",No,frontline,"Sep 15, 2022",9536917,/playlist/spotify?id=9536917,2hrg9IXSksnJ4WI2VImkok,https://open.spotify.com/user/31wfy6jiivunrypusf4p6ms5x3y4/playlist/2hrg9IXSksnJ4WI2VImkok,20306993,/curator/spotify?id=9536917,31wfy6jiivunrypusf4p6ms5x3y4,https://open.spotify.com/user/31wfy6jiivunrypusf4p6ms5x3y4
Yalla Gaming,Spotify,31.94K,226,71%,"Dance, Electronic, Hip-Hop/Rap",No,frontline,"Jan 13, 2023",1869300,/playlist/spotify?id=1869300,37i9dQZF1DXdj3JotSexPH,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXdj3JotSexPH,2,/curator/spotify?id=1869300,spotify,https://open.spotify.com/user/spotify
literally bawling my eyes out till i have no tears left:(,ttsmiley26,31.93K,-206,0%,"Pop, Hip-Hop/Rap, R&B/Soul",No,catalogue,"Jan 11, 2023",2014948,/playlist/spotify?id=2014948,6YHBRPbW6QweuxRi4WDa0A,https://open.spotify.com/user/ttsmiley26/playlist/6YHBRPbW6QweuxRi4WDa0A,324835,/curator/spotify?id=2014948,ttsmiley26,https://open.spotify.com/user/ttsmiley26
princess diana - escapism - cuff it -  tomorrow 2 - low - just wanna rock -  bikini bottom,@t3entytan,31.93K,-381,3%,"Hip-Hop/Rap, Pop, R&B/Soul",No,mixed,"Jan 11, 2023",2582530,/playlist/spotify?id=2582530,7tAEsFx2G7HlZevzTyH7yE,https://open.spotify.com/user/0l09k4cpyz1d358jhc8t8ns0s/playlist/7tAEsFx2G7HlZevzTyH7yE,14489598,/curator/spotify?id=2582530,0l09k4cpyz1d358jhc8t8ns0s,https://open.spotify.com/user/0l09k4cpyz1d358jhc8t8ns0s
Rappertoire,BoiWanda,31.93K,0,0%,"Hip-Hop/Rap, R&B/Soul, Pop",No,catalogue,"May 15, 2020",1887091,/playlist/spotify?id=1887091,6iGFFrKaPahAOW3Pcdrjjm,https://open.spotify.com/user/4m542x4x0qn7brxa9v651fi7a/playlist/6iGFFrKaPahAOW3Pcdrjjm,277496,/curator/spotify?id=1887091,4m542x4x0qn7brxa9v651fi7a,https://open.spotify.com/user/4m542x4x0qn7brxa9v651fi7a
Hard Trap,Steve Jonson,31.93K,0,0%,"Hip-Hop/Rap, Pop, R&B/Soul",No,frontline,"Mar 26, 2022",11170064,/playlist/spotify?id=11170064,3Lu2YtuEs1w1DmgOMYvLic,https://open.spotify.com/user/a6gagqn2ljlfc4owdlhx1uh07/playlist/3Lu2YtuEs1w1DmgOMYvLic,19636153,/curator/spotify?id=11170064,a6gagqn2ljlfc4owdlhx1uh07,https://open.spotify.com/user/a6gagqn2ljlfc4owdlhx1uh07
POV: you're an independent bad bitch,CaitlinMahoney,31.92K,-455,0%,"Pop, Hip-Hop/Rap, Alternative",No,catalogue,"Jan 11, 2023",2846078,/playlist/spotify?id=2846078,0BigJq5oDz1OCU63c1gDIX,https://open.spotify.com/user/rcl2f7lsirec6labb02zysd95/playlist/0BigJq5oDz1OCU63c1gDIX,14856683,/curator/spotify?id=2846078,rcl2f7lsirec6labb02zysd95,https://open.spotify.com/user/rcl2f7lsirec6labb02zysd95
Chill Love,Music Hits Italy,31.92K,-11603,18%,"Hip-Hop/Rap, Pop, J-Pop",No,frontline,"Jan 18, 2023",13123104,/playlist/spotify?id=13123104,4M2fDbwBNz3j4jaVmDnvbd,https://open.spotify.com/user/3176nyhr2bvtjozlzvt5ishyfc7a/playlist/4M2fDbwBNz3j4jaVmDnvbd,22213410,/curator/spotify?id=13123104,3176nyhr2bvtjozlzvt5ishyfc7a,https://open.spotify.com/user/3176nyhr2bvtjozlzvt5ishyfc7a
Sharing Is Caring,Show & Tell,31.91K,605,20%,"Hip-Hop/Rap, R&B/Soul, Electronic",No,frontline,"Jan 13, 2023",1766714,/playlist/spotify?id=1766714,2yAW8JNPAungPnkJ3J77As,https://open.spotify.com/user/6vezr5trioc7vgem25nna9lip/playlist/2yAW8JNPAungPnkJ3J77As,237405,/curator/spotify?id=1766714,6vezr5trioc7vgem25nna9lip,https://open.spotify.com/user/6vezr5trioc7vgem25nna9lip
